# STATION: AN142
# STATION NAME: South Dekalb
# LATITUDE: 33.69060
# LONGITUDE: -84.27310
# ELEVATION [ft]: 825
# STATE: GA
Station_ID,Date_Time,pressure_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,precip_accum_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,wet_bulb_temperature_set_1d,altimeter_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Inches,Fahrenheit,Fahrenheit,Code,INHG,Fahrenheit,Fahrenheit,INHG
AN142,10/26/2015 23:00 EDT,29.32,53.44,99.0,2.68,90.0,,53.16,,E,28.65,,,30.21
AN142,10/27/2015 00:00 EDT,29.32,52.72,99.0,2.91,83.0,,52.44,,E,28.7,,,30.21
AN142,10/27/2015 01:00 EDT,29.32,52.72,99.0,2.91,83.0,,52.44,,E,28.7,,,30.21
AN142,10/27/2015 03:00 EDT,29.29,51.64,99.0,2.91,87.0,,51.36,,E,28.74,,,30.18
AN142,10/27/2015 04:00 EDT,29.26,50.92,99.0,3.13,90.0,,50.65,,E,28.75,,,30.15
AN142,10/27/2015 05:00 EDT,29.26,50.74,99.0,2.68,85.0,,50.47,,E,28.76,,,30.15
AN142,10/27/2015 06:00 EDT,29.26,50.56,99.0,2.46,82.0,,50.29,,E,28.77,,,30.15
AN142,10/27/2015 07:00 EDT,29.26,50.56,99.0,2.46,85.0,,50.29,,E,28.77,,,30.15
AN142,10/27/2015 08:00 EDT,29.26,50.74,99.0,2.68,84.0,,50.47,,E,28.76,,,30.15
AN142,10/27/2015 09:00 EDT,29.26,51.1,99.0,2.46,85.0,,50.83,,E,28.74,,,30.15
AN142,10/27/2015 10:00 EDT,29.26,51.46,99.0,2.68,87.0,,51.18,,E,28.72,,,30.15
AN142,10/27/2015 11:00 EDT,29.26,52.0,98.0,3.13,88.0,,51.45,,E,28.7,,,30.15
AN142,10/27/2015 12:00 EDT,29.23,52.9,99.0,2.68,90.0,,52.62,,E,28.59,,,30.12
AN142,10/27/2015 13:00 EDT,29.23,53.98,99.0,2.24,93.0,,53.7,,E,28.52,,,30.12
AN142,10/27/2015 14:00 EDT,29.21,55.24,99.0,2.91,91.0,,54.96,,E,28.41,,,30.1
AN142,10/27/2015 15:00 EDT,29.18,54.7,99.0,2.68,90.0,,54.42,,E,28.42,,,30.07
AN142,10/27/2015 16:00 EDT,29.15,54.7,99.0,2.46,88.0,,54.42,,E,28.39,,,30.03
AN142,10/27/2015 17:00 EDT,29.12,55.06,98.0,2.68,93.0,,54.5,,E,28.35,,,30.0
AN142,10/27/2015 18:00 EDT,29.12,54.88,99.0,2.01,91.0,,54.6,,E,28.35,,,30.0
AN142,10/27/2015 19:00 EDT,29.12,54.88,99.0,2.46,93.0,,54.6,,E,28.35,,,30.0
AN142,10/27/2015 20:00 EDT,29.12,54.88,99.0,2.24,89.0,,54.6,,E,28.35,,,30.0
AN142,10/27/2015 21:00 EDT,29.12,55.06,99.0,2.24,91.0,,54.78,,E,28.33,,,30.0
AN142,10/27/2015 22:00 EDT,29.09,55.06,99.0,2.24,89.0,,54.78,,E,28.3,,,29.97
AN142,10/27/2015 23:00 EDT,29.09,55.42,99.0,2.24,93.0,,55.14,,E,28.28,,,29.97
AN142,10/28/2015 00:00 EDT,29.09,55.78,99.0,2.01,95.0,,55.5,,E,28.25,,,29.97
AN142,10/28/2015 01:00 EDT,29.09,55.78,99.0,2.01,95.0,,55.5,,E,28.25,,,29.97
AN142,10/28/2015 03:00 EDT,29.03,56.68,99.0,1.12,93.0,,56.4,,E,28.12,,,29.91
AN142,10/28/2015 04:00 EDT,29.0,57.04,99.0,1.34,98.0,,56.76,,E,28.06,,,29.88
AN142,10/28/2015 05:00 EDT,29.0,57.04,99.0,1.34,98.0,,56.76,,E,28.06,,,29.88
AN142,10/28/2015 08:00 EDT,28.94,59.56,99.0,1.12,88.0,,59.28,,E,27.8,,,29.82
AN142,10/28/2015 09:00 EDT,28.94,60.64,68.0,0.45,34.0,,49.94,,NE,28.32,,,29.82
AN142,10/28/2015 10:00 EDT,28.94,63.52,,0.67,181.0,,,,S,,,,29.82
AN142,10/28/2015 11:00 EDT,28.94,67.3,4.0,1.34,191.0,,-10.01,,S,29.57,,,29.82
AN142,10/28/2015 12:00 EDT,28.94,69.82,97.0,1.57,211.0,,68.92,,SSW,26.85,,,29.82
AN142,10/28/2015 13:00 EDT,28.94,72.16,95.0,1.79,238.0,,70.64,,WSW,26.64,,,29.82
AN142,10/28/2015 14:00 EDT,28.91,75.58,82.0,2.91,254.0,,69.68,,WSW,26.63,,,29.79
AN142,10/28/2015 15:00 EDT,28.91,75.4,76.0,2.91,255.0,,67.28,,WSW,26.87,,,29.79
AN142,10/28/2015 16:00 EDT,28.88,79.36,64.0,2.46,248.0,,66.11,,WSW,26.88,,,29.76
AN142,10/28/2015 17:00 EDT,28.88,78.82,63.0,2.46,258.0,,65.14,,WSW,26.97,,,29.76
AN142,10/28/2015 18:00 EDT,28.91,75.04,68.0,1.79,281.0,,63.73,,W,27.18,,,29.79
AN142,10/28/2015 19:00 EDT,28.91,67.12,88.0,0.67,307.0,,63.42,,NW,27.34,,,29.79
AN142,10/28/2015 20:00 EDT,28.91,64.24,94.0,0.45,341.0,,62.46,,NNW,27.46,,,29.79
AN142,10/28/2015 21:00 EDT,28.94,62.26,95.0,0.22,327.0,,60.8,,NNW,27.65,,,29.82
AN142,10/28/2015 22:00 EDT,28.94,60.82,95.0,0.0,,,59.37,,,27.77,,,29.82
AN142,10/28/2015 23:00 EDT,28.97,59.2,95.0,0.0,,,57.76,,,27.94,,,29.85
AN142,10/29/2015 00:00 EDT,28.97,58.12,95.0,0.45,289.0,,56.68,,WNW,28.02,,,29.85
AN142,10/29/2015 01:00 EDT,28.97,58.12,95.0,0.45,289.0,,56.68,,WNW,28.02,,,29.85
AN142,10/29/2015 03:00 EDT,28.97,55.24,96.0,0.0,298.0,,54.11,,WNW,28.21,,,29.85
AN142,10/29/2015 04:00 EDT,28.97,54.34,95.0,0.22,298.0,,52.92,,WNW,28.29,,,29.85
AN142,10/29/2015 05:00 EDT,28.97,53.44,96.0,0.22,43.0,,52.32,,NE,28.33,,,29.85
AN142,10/29/2015 06:00 EDT,28.97,52.9,95.0,0.22,275.0,,51.49,,W,28.38,,,29.85
AN142,10/29/2015 07:00 EDT,28.97,52.36,96.0,0.45,70.0,,51.24,,ENE,28.4,,,29.85
AN142,10/29/2015 08:00 EDT,29.0,52.72,96.0,0.22,106.0,,51.6,,ESE,28.41,,,29.88
AN142,10/29/2015 09:00 EDT,29.0,54.16,97.0,0.67,202.0,,53.32,,SSW,28.3,,,29.88
AN142,10/29/2015 10:00 EDT,29.0,58.48,98.0,0.45,186.0,,57.91,,S,27.97,,,29.88
AN142,10/29/2015 11:00 EDT,29.03,66.58,96.0,1.57,259.0,,65.4,,W,27.31,,,29.91
AN142,10/29/2015 13:00 EDT,29.03,67.12,97.0,1.57,290.0,,66.23,,WNW,27.23,,,29.91
AN142,10/29/2015 14:00 EDT,29.03,67.3,97.0,1.57,280.0,,66.41,,W,27.21,,,29.91
AN142,10/29/2015 15:00 EDT,29.03,67.3,95.0,1.57,289.0,,65.81,,WNW,27.27,,,29.91
AN142,10/29/2015 16:00 EDT,29.03,68.92,92.0,1.34,297.0,,66.49,,WNW,27.18,,,29.91
AN142,10/29/2015 17:00 EDT,29.03,68.56,91.0,0.45,280.0,,65.81,,W,27.24,,,29.91
AN142,10/29/2015 18:00 EDT,29.03,68.56,91.0,0.67,258.0,,65.81,,WSW,27.24,,,29.91
AN142,10/29/2015 19:00 EDT,29.03,63.52,91.0,0.67,317.0,,60.82,,NW,27.72,,,29.91
AN142,10/29/2015 20:00 EDT,29.03,59.38,93.0,0.45,321.0,,57.34,,NW,28.02,,,29.91
AN142,10/29/2015 21:00 EDT,29.06,57.4,94.0,0.22,314.0,,55.67,,NW,28.18,,,29.94
AN142,10/29/2015 22:00 EDT,29.06,55.24,95.0,0.22,352.0,,53.82,,N,28.32,,,29.94
AN142,10/29/2015 23:00 EDT,29.09,53.62,94.0,0.67,297.0,,51.92,,WNW,28.47,,,29.97
AN142,10/30/2015 00:00 EDT,29.09,52.18,93.0,0.89,282.0,,50.2,,WNW,28.58,,,29.97
AN142,10/30/2015 01:00 EDT,29.09,52.18,93.0,0.89,282.0,,50.2,,WNW,28.58,,,29.97
AN142,10/30/2015 03:00 EDT,29.09,49.66,95.0,0.67,335.0,,48.27,,NNW,28.7,,,29.97
AN142,10/30/2015 04:00 EDT,29.12,48.94,95.0,0.67,329.0,,47.55,,NNW,28.77,,,30.0
AN142,10/30/2015 05:00 EDT,29.12,47.32,95.0,0.67,308.0,,45.94,,NW,28.86,,,30.0
AN142,10/30/2015 06:00 EDT,29.15,46.42,95.0,0.89,303.0,,45.05,,WNW,28.93,,,30.03
AN142,10/30/2015 07:00 EDT,29.15,46.06,95.0,0.89,311.0,,44.69,,NW,28.95,,,30.03
AN142,10/30/2015 08:00 EDT,29.18,45.34,95.0,0.67,275.0,,43.97,,W,29.02,,,30.07
AN142,10/30/2015 09:00 EDT,29.18,45.52,96.0,2.46,234.0,,44.43,,SW,29.0,,,30.07
AN142,10/30/2015 10:00 EDT,29.21,49.12,97.0,0.89,253.0,,48.3,,WSW,28.83,,,30.1
AN142,10/30/2015 11:00 EDT,29.21,57.4,93.0,1.12,262.0,,55.37,,W,28.35,,,30.1
AN142,10/30/2015 12:00 EDT,29.21,62.8,79.0,0.45,294.0,,56.14,,WNW,28.23,,,30.1
AN142,10/30/2015 13:00 EDT,29.21,66.4,60.0,0.67,269.0,,52.01,,W,28.42,,,30.1
AN142,10/30/2015 14:00 EDT,29.21,70.36,48.0,1.34,294.0,,49.66,,WNW,28.5,,,30.1
AN142,10/30/2015 15:00 EDT,29.18,74.68,40.0,1.12,274.0,,48.71,,W,28.47,,,30.07
AN142,10/30/2015 16:00 EDT,29.15,75.04,38.0,1.12,284.0,,47.66,,WNW,28.49,,,30.03
AN142,10/30/2015 17:00 EDT,29.15,72.16,41.0,1.12,278.0,,47.09,,W,28.55,,,30.03
AN142,10/30/2015 18:00 EDT,29.15,68.2,47.0,1.34,293.0,,47.11,,WNW,28.59,,,30.03
AN142,10/30/2015 19:00 EDT,29.15,59.38,64.0,0.89,321.0,,47.1,,NW,28.69,,,30.03
AN142,10/30/2015 20:00 EDT,29.15,53.98,72.0,0.45,315.0,,45.07,,NW,28.84,,,30.03
AN142,10/30/2015 21:00 EDT,29.18,50.92,78.0,0.45,311.0,,44.23,,NW,28.94,,,30.07
AN142,10/30/2015 22:00 EDT,29.18,49.12,83.0,0.22,325.0,,44.12,,NW,28.97,,,30.07
AN142,10/30/2015 23:00 EDT,29.21,48.04,88.0,0.0,325.0,,44.62,,NW,28.99,,,30.1
AN142,10/31/2015 00:00 EDT,29.21,47.5,89.0,0.0,,,44.38,,,29.01,,,30.1
AN142,10/31/2015 01:00 EDT,29.21,47.5,89.0,0.0,,,44.38,,,29.01,,,30.1
AN142,10/31/2015 03:00 EDT,29.21,44.98,93.0,0.45,334.0,,43.05,,NNW,29.09,,,30.1
AN142,10/31/2015 04:00 EDT,29.21,46.06,94.0,0.22,304.0,,44.41,,NW,29.02,,,30.1
AN142,10/31/2015 05:00 EDT,29.21,46.42,94.0,0.0,,,44.77,,,29.01,,,30.1
AN142,10/31/2015 06:00 EDT,29.21,47.32,95.0,0.22,79.0,,45.94,,E,28.95,,,30.1
AN142,10/31/2015 07:00 EDT,29.21,47.86,95.0,0.67,89.0,,46.48,,E,28.92,,,30.1
AN142,10/31/2015 08:00 EDT,29.23,49.12,95.0,0.0,,,47.73,,,28.87,,,30.12
AN142,10/31/2015 09:00 EDT,29.21,50.92,96.0,0.89,92.0,,49.81,,E,28.74,,,30.1
AN142,10/31/2015 10:00 EDT,29.23,54.52,95.0,1.12,99.0,,53.1,,E,28.54,,,30.12
AN142,10/31/2015 11:00 EDT,29.26,56.14,92.0,1.57,93.0,,53.82,,E,28.51,,,30.15
AN142,10/31/2015 12:00 EDT,29.26,59.2,91.0,1.57,102.0,,56.55,,ESE,28.31,,,30.15
AN142,10/31/2015 13:00 EDT,29.26,62.98,77.0,1.79,101.0,,55.6,,E,28.31,,,30.15
AN142,10/31/2015 14:00 EDT,29.23,64.42,71.0,2.01,105.0,,54.75,,ESE,28.31,,,30.12
AN142,10/31/2015 15:00 EDT,29.21,61.9,77.0,1.34,99.0,,54.56,,E,28.33,,,30.1
AN142,10/31/2015 16:00 EDT,29.21,62.62,78.0,1.79,83.0,,55.61,,E,28.26,,,30.1
AN142,10/31/2015 17:00 EDT,29.18,62.44,78.0,2.01,90.0,,55.44,,E,28.24,,,30.07
AN142,10/31/2015 18:00 EDT,29.18,61.36,79.0,2.24,98.0,,54.74,,E,28.3,,,30.07
AN142,10/31/2015 19:00 EDT,29.18,59.38,84.0,2.01,100.0,,54.5,,E,28.34,,,30.07
AN142,10/31/2015 20:00 EDT,29.18,57.76,88.0,2.46,98.0,,54.2,,E,28.38,,,30.07
AN142,10/31/2015 21:00 EDT,29.18,57.22,89.0,2.46,96.0,,53.98,,E,28.4,,,30.07
AN142,10/31/2015 22:00 EDT,29.15,56.86,89.0,2.68,99.0,,53.62,,E,28.4,,,30.03
AN142,10/31/2015 23:00 EDT,29.15,57.4,89.0,2.24,101.0,,54.15,,E,28.36,,,30.03
AN142,11/01/2015 00:00 EDT,29.15,57.4,89.0,1.79,90.0,,54.15,,E,28.36,,,30.03
AN142,11/01/2015 01:00 EDT,29.15,57.4,89.0,1.79,90.0,,54.15,,E,28.36,,,30.03
AN142,11/01/2015 02:00 EST,29.12,57.22,98.0,0.45,100.0,,56.65,,E,28.19,,,30.0
AN142,11/01/2015 03:00 EST,29.12,57.58,99.0,0.22,322.0,,57.3,,NW,28.14,,,30.0
AN142,11/01/2015 04:00 EST,29.12,57.58,99.0,0.22,322.0,,57.3,,NW,28.14,,,30.0
AN142,11/01/2015 06:00 EST,29.09,57.76,,1.79,94.0,,,,E,,,,29.97
AN142,11/01/2015 07:00 EST,29.09,58.12,,2.01,98.0,,,,E,,,,29.97
AN142,11/01/2015 08:00 EST,29.12,58.84,,0.67,71.0,,,,ENE,,,,30.0
AN142,11/01/2015 09:00 EST,29.15,59.92,,0.22,22.0,,,,NNE,,,,30.03
AN142,11/01/2015 10:00 EST,29.15,61.0,,0.45,119.0,,,,ESE,,,,30.03
AN142,11/01/2015 11:00 EST,29.15,63.52,,0.89,94.0,,,,E,,,,30.03
AN142,11/01/2015 12:00 EST,29.15,64.24,68.0,0.45,104.0,,53.39,,ESE,28.31,,,30.03
AN142,11/01/2015 13:00 EST,29.12,64.42,3.0,0.67,91.0,,-17.48,,E,29.8,,,30.0
AN142,11/01/2015 14:00 EST,29.12,64.96,83.0,0.45,74.0,,59.64,,ENE,27.87,,,30.0
AN142,11/01/2015 15:00 EST,29.12,64.78,99.0,0.45,85.0,,64.49,,E,27.51,,,30.0
AN142,11/01/2015 16:00 EST,29.15,64.24,73.0,0.0,,,55.34,,,28.19,,,30.03
AN142,11/01/2015 17:00 EST,29.15,64.06,26.0,0.67,96.0,,28.35,,E,29.29,,,30.03
AN142,11/01/2015 18:00 EST,29.15,63.34,79.0,0.22,102.0,,56.67,,ESE,28.12,,,30.03
AN142,11/01/2015 19:00 EST,29.15,62.8,,0.0,,,,,,,,,30.03
AN142,11/01/2015 20:00 EST,29.15,62.44,,0.45,97.0,,,,E,,,,30.03
AN142,11/01/2015 21:00 EST,29.15,62.44,,1.12,102.0,,,,ESE,,,,30.03
AN142,11/01/2015 22:00 EST,29.15,62.62,,0.67,69.0,,,,ENE,,,,30.03
AN142,11/01/2015 23:00 EST,29.12,62.8,,1.12,85.0,,,,E,,,,30.0
AN142,11/02/2015 00:00 EST,29.12,62.8,,1.12,85.0,,,,E,,,,30.0
AN142,11/02/2015 02:00 EST,29.09,63.16,,0.89,84.0,,,,E,,,,29.97
AN142,11/02/2015 03:00 EST,29.09,63.16,,0.89,84.0,,,,E,,,,29.97
AN142,11/02/2015 04:00 EST,29.06,63.16,,0.45,92.0,,,,E,,,,29.94
AN142,11/02/2015 05:00 EST,29.03,63.34,,0.67,63.0,,,,ENE,,,,29.91
AN142,11/02/2015 06:00 EST,29.06,63.34,,0.22,34.0,,,,NE,,,,29.94
AN142,11/02/2015 07:00 EST,29.06,63.34,,0.89,98.0,,,,E,,,,29.94
AN142,11/02/2015 08:00 EST,29.09,63.34,,0.67,85.0,,,,E,,,,29.97
AN142,11/02/2015 09:00 EST,29.09,63.34,,2.01,90.0,,,,E,,,,29.97
AN142,11/02/2015 10:00 EST,29.09,63.7,,1.79,88.0,,,,E,,,,29.97
AN142,11/02/2015 11:00 EST,29.09,64.42,,0.89,78.0,,,,ENE,,,,29.97
AN142,11/02/2015 12:00 EST,29.09,65.14,,1.12,98.0,,,,E,,,,29.97
AN142,11/02/2015 13:00 EST,29.06,66.94,,1.12,101.0,,,,E,,,,29.94
AN142,11/02/2015 14:00 EST,29.03,67.84,,1.34,105.0,,,,ESE,,,,29.91
AN142,11/02/2015 15:00 EST,29.03,69.28,,1.12,86.0,,,,E,,,,29.91
AN142,11/02/2015 16:00 EST,29.03,70.36,,0.67,68.0,,,,ENE,,,,29.91
AN142,11/02/2015 17:00 EST,29.03,70.72,,1.12,78.0,,,,ENE,,,,29.91
AN142,11/02/2015 18:00 EST,29.03,69.64,,0.89,96.0,,,,E,,,,29.91
AN142,11/02/2015 19:00 EST,29.06,69.1,,0.22,36.0,,,,NE,,,,29.94
AN142,11/02/2015 20:00 EST,29.09,68.2,,0.67,60.0,,,,ENE,,,,29.97
AN142,11/02/2015 21:00 EST,29.09,67.48,,0.67,58.0,,,,ENE,,,,29.97
AN142,11/02/2015 22:00 EST,29.12,66.76,,0.67,63.0,,,,ENE,,,,30.0
AN142,11/02/2015 23:00 EST,29.12,66.4,,1.12,73.0,,,,ENE,,,,30.0
AN142,11/03/2015 00:00 EST,29.12,66.4,,1.12,73.0,,,,ENE,,,,30.0
AN142,11/03/2015 02:00 EST,29.12,65.32,,0.45,71.0,,,,ENE,,,,30.0
AN142,11/03/2015 03:00 EST,29.12,65.14,,0.67,70.0,,,,ENE,,,,30.0
AN142,11/03/2015 04:00 EST,29.12,64.96,,0.89,75.0,,,,ENE,,,,30.0
AN142,11/03/2015 05:00 EST,29.15,64.78,,0.67,70.0,,,,ENE,,,,30.03
AN142,11/03/2015 06:00 EST,29.15,64.78,,1.12,84.0,,,,E,,,,30.03
AN142,11/03/2015 07:00 EST,29.18,64.6,,1.34,81.0,,,,E,,,,30.07
AN142,11/03/2015 08:00 EST,29.18,64.78,,1.34,80.0,,,,E,,,,30.07
AN142,11/03/2015 09:00 EST,29.21,64.96,,1.34,75.0,,,,ENE,,,,30.1
AN142,11/03/2015 10:00 EST,29.23,66.22,,1.57,93.0,,,,E,,,,30.12
AN142,11/03/2015 11:00 EST,29.23,67.66,,1.57,81.0,,,,E,,,,30.12
AN142,11/03/2015 12:00 EST,29.23,67.66,,1.57,76.0,,,,ENE,,,,30.12
AN142,11/03/2015 13:00 EST,29.23,68.38,,1.34,85.0,,,,E,,,,30.12
AN142,11/03/2015 14:00 EST,29.21,67.66,,1.57,78.0,,,,ENE,,,,30.1
AN142,11/03/2015 15:00 EST,29.21,66.76,61.0,1.57,84.0,,52.81,,E,28.37,,,30.1
AN142,11/03/2015 16:00 EST,29.21,66.22,81.0,1.34,88.0,,60.18,,E,27.9,,,30.1
AN142,11/03/2015 17:00 EST,29.23,65.14,98.0,0.89,75.0,,64.56,,ENE,27.61,,,30.12
AN142,11/03/2015 18:00 EST,29.23,64.42,98.0,1.34,79.0,,63.84,,E,27.68,,,30.12
AN142,11/03/2015 19:00 EST,29.26,64.24,99.0,1.34,79.0,,63.95,,E,27.71,,,30.15
AN142,11/03/2015 20:00 EST,29.26,63.88,98.0,1.34,80.0,,63.3,,E,27.77,,,30.15
AN142,11/03/2015 21:00 EST,29.26,63.88,98.0,1.57,86.0,,63.3,,E,27.77,,,30.15
AN142,11/03/2015 22:00 EST,29.29,63.88,98.0,1.79,87.0,,63.3,,E,27.8,,,30.18
AN142,11/03/2015 23:00 EST,29.29,63.88,99.0,1.79,88.0,,63.59,,E,27.77,,,30.18
AN142,11/04/2015 00:00 EST,29.29,63.88,99.0,1.79,88.0,,63.59,,E,27.77,,,30.18
AN142,11/04/2015 02:00 EST,29.29,63.7,99.0,1.57,88.0,,63.41,,E,27.79,,,30.18
AN142,11/04/2015 03:00 EST,29.29,63.52,99.0,1.34,91.0,,63.23,,E,27.81,,,30.18
AN142,11/04/2015 04:00 EST,29.29,63.52,99.0,1.34,84.0,,63.23,,E,27.81,,,30.18
AN142,11/04/2015 05:00 EST,29.29,63.34,99.0,1.12,79.0,,63.05,,E,27.83,,,30.18
AN142,11/04/2015 06:00 EST,29.29,63.16,99.0,1.12,86.0,,62.87,,E,27.84,,,30.18
AN142,11/04/2015 07:00 EST,29.32,62.98,99.0,0.89,72.0,,62.69,,ENE,27.89,,,30.21
AN142,11/04/2015 08:00 EST,29.32,63.16,99.0,0.89,80.0,,62.87,,E,27.87,,,30.21
AN142,11/04/2015 09:00 EST,29.35,63.88,99.0,1.12,100.0,,63.59,,E,27.84,,,30.24
AN142,11/04/2015 10:00 EST,29.35,65.32,99.0,1.34,92.0,,65.03,,E,27.69,,,30.24
AN142,11/04/2015 11:00 EST,29.38,66.58,98.0,1.57,87.0,,65.99,,E,27.62,,,30.27
AN142,11/04/2015 12:00 EST,29.35,68.02,98.0,1.79,89.0,,67.43,,E,27.44,,,30.24
AN142,11/04/2015 13:00 EST,29.35,69.1,96.0,1.79,100.0,,67.9,,E,27.38,,,30.24
AN142,11/04/2015 14:00 EST,29.32,69.46,96.0,1.34,96.0,,68.26,,E,27.3,,,30.21
AN142,11/04/2015 15:00 EST,29.32,70.0,95.0,1.57,92.0,,68.49,,E,27.27,,,30.21
AN142,11/04/2015 16:00 EST,29.32,68.38,96.0,1.34,92.0,,67.19,,E,27.42,,,30.21
AN142,11/04/2015 17:00 EST,29.32,67.48,97.0,1.34,87.0,,66.59,,E,27.49,,,30.21
AN142,11/04/2015 18:00 EST,29.32,66.58,97.0,1.34,92.0,,65.7,,E,27.59,,,30.21
AN142,11/04/2015 19:00 EST,29.35,65.86,97.0,1.12,78.0,,64.98,,ENE,27.69,,,30.24
AN142,11/04/2015 20:00 EST,29.35,65.5,97.0,1.34,86.0,,64.62,,E,27.72,,,30.24
AN142,11/04/2015 21:00 EST,29.35,65.14,98.0,1.12,83.0,,64.56,,E,27.74,,,30.24
AN142,11/04/2015 22:00 EST,29.35,64.96,98.0,1.57,93.0,,64.38,,E,27.75,,,30.24
AN142,11/04/2015 23:00 EST,29.35,64.78,98.0,1.34,88.0,,64.2,,E,27.77,,,30.24
AN142,11/05/2015 00:00 EST,29.35,64.78,98.0,1.34,88.0,,64.2,,E,27.77,,,30.24
AN142,11/05/2015 02:00 EST,29.35,64.06,98.0,1.57,91.0,,63.48,,E,27.84,,,30.24
AN142,11/05/2015 03:00 EST,29.35,63.52,98.0,1.79,96.0,,62.94,,E,27.89,,,30.24
AN142,11/05/2015 04:00 EST,29.35,63.34,98.0,1.34,102.0,,62.76,,ESE,27.91,,,30.24
AN142,11/05/2015 05:00 EST,29.35,63.16,99.0,1.12,74.0,,62.87,,ENE,27.9,,,30.24
AN142,11/05/2015 06:00 EST,29.35,62.8,99.0,1.34,84.0,,62.51,,E,27.94,,,30.24
AN142,11/05/2015 07:00 EST,29.35,62.62,99.0,1.57,90.0,,62.33,,E,27.95,,,30.24
AN142,11/05/2015 08:00 EST,29.38,62.62,99.0,1.12,97.0,,62.33,,E,27.98,,,30.27
AN142,11/05/2015 09:00 EST,29.38,63.34,99.0,1.12,95.0,,63.05,,E,27.92,,,30.27
AN142,11/05/2015 10:00 EST,29.38,63.34,99.0,1.12,95.0,,63.05,,E,27.92,,,30.27
AN142,11/05/2015 11:00 EST,29.41,64.24,99.0,1.79,106.0,,63.95,,ESE,27.86,,,30.3
AN142,11/05/2015 12:00 EST,29.41,64.42,99.0,1.57,103.0,,64.13,,ESE,27.85,,,30.3
AN142,11/05/2015 13:00 EST,29.35,65.5,98.0,1.34,116.0,,64.92,,ESE,27.7,,,30.24
AN142,11/05/2015 14:00 EST,29.35,65.86,99.0,1.34,118.0,,65.57,,ESE,27.64,,,30.24
AN142,11/05/2015 15:00 EST,29.32,66.22,99.0,1.12,91.0,,65.93,,E,27.57,,,30.21
AN142,11/05/2015 16:00 EST,29.32,66.04,99.0,0.89,104.0,,65.75,,ESE,27.59,,,30.21
AN142,11/05/2015 17:00 EST,29.32,66.22,99.0,0.67,105.0,,65.93,,ESE,27.57,,,30.21
AN142,11/05/2015 18:00 EST,29.32,65.86,99.0,1.34,105.0,,65.57,,ESE,27.61,,,30.21
AN142,11/05/2015 19:00 EST,29.32,65.68,99.0,1.34,94.0,,65.39,,E,27.63,,,30.21
AN142,11/05/2015 20:00 EST,29.32,65.5,99.0,1.34,90.0,,65.21,,E,27.65,,,30.21
AN142,11/05/2015 21:00 EST,29.32,65.32,99.0,1.57,97.0,,65.03,,E,27.66,,,30.21
AN142,11/05/2015 22:00 EST,29.32,65.32,99.0,1.57,105.0,,65.03,,ESE,27.66,,,30.21
AN142,11/05/2015 23:00 EST,29.32,65.5,99.0,1.34,108.0,,65.21,,ESE,27.65,,,30.21
AN142,11/06/2015 00:00 EST,29.32,65.5,99.0,1.34,108.0,,65.21,,ESE,27.65,,,30.21
AN142,11/06/2015 02:00 EST,29.29,66.04,89.0,0.67,82.0,,62.68,,E,27.81,,,30.18
AN142,11/06/2015 03:00 EST,29.29,66.22,76.0,0.67,82.0,,58.38,,E,28.11,,,30.18
AN142,11/06/2015 04:00 EST,29.29,66.4,9.0,0.67,102.0,,5.95,,ESE,29.81,,,30.18
AN142,11/06/2015 05:00 EST,29.26,66.58,,0.67,80.0,,,,E,,,,30.15
AN142,11/06/2015 06:00 EST,29.29,66.94,,0.22,57.0,,,,ENE,,,,30.18
AN142,11/06/2015 07:00 EST,29.29,67.3,,0.22,330.0,,,,NNW,,,,30.18
AN142,11/06/2015 08:00 EST,29.29,67.66,,0.45,55.0,,,,NE,,,,30.18
AN142,11/06/2015 09:00 EST,29.32,69.46,,0.22,151.0,,,,SSE,,,,30.21
AN142,11/06/2015 10:00 EST,29.32,72.7,,0.89,214.0,,,,SW,,,,30.21
AN142,11/06/2015 11:00 EST,29.32,74.14,55.0,1.57,223.0,,56.89,,SW,28.13,,,30.21
AN142,11/06/2015 12:00 EST,29.29,76.48,93.0,2.24,210.0,,74.3,,SSW,26.52,,,30.18
AN142,11/06/2015 13:00 EST,29.26,79.0,86.0,2.24,210.0,,74.44,,SSW,26.42,,,30.15
AN142,11/06/2015 14:00 EST,29.26,78.1,84.0,1.57,252.0,,72.86,,WSW,26.61,,,30.15
AN142,11/06/2015 15:00 EST,29.23,69.82,83.0,0.67,259.0,,64.4,,W,27.54,,,30.12
AN142,11/06/2015 16:00 EST,29.23,70.9,,0.22,103.0,,,,ESE,,,,30.12
AN142,11/06/2015 17:00 EST,29.23,70.9,78.0,0.22,78.0,,63.66,,ENE,27.58,,,30.12
AN142,11/06/2015 18:00 EST,29.23,70.72,46.0,0.22,102.0,,48.85,,ESE,28.56,,,30.12
AN142,11/06/2015 19:00 EST,29.23,69.82,99.0,0.0,,,69.52,,,27.09,,,30.12
AN142,11/06/2015 20:00 EST,29.23,69.1,58.0,0.22,1.0,,53.63,,N,28.31,,,30.12
